id,Title,Batch,Transcript,Allocation,Content,biografy,vimeo_promo_id,vimeo_description,Service Types,Project Types,Tags,related_videos,Priority Words
2374.0,Irene Bellamy,1,1,Test,,"Irene Bellamy provides an entertaining and detailed account of her service in the WRENS. Before D-Day had even taken place, she was typing up...",100237326.0,,Navy,The Secret War|The Veterans' video archive|Keeping Britain Afloat,Places>Normandy - Granville|Miscellaneous>Medal - British Empire Medal|Miscellaneous>Life - Pre Service|Miscellaneous>Life - Childhood|People>Interaction with - Russians|Miscellaneous>Incident - Bombing Raid|People>Admiral Perry|Miscellaneous>Incident|Places>Germany - Berlin|People>Interaction with - Germans|People>General Montgomery|Munitions>V-1 (Doodlebugs)|Miscellaneous>Wartime - Damage|Service Type>Womens Royal Naval Service|Role>WREN|War/Conflict>WWII|Miscellaneous>VJ Day|Miscellaneous>Training - Basic / Initial|Role>Admin Officer|Miscellaneous>Social Life|Places>RAF Filton|Regiment / Squadron>501 Squadron|Places>England - Chatham Dockyard|Places>Germany|People>General Eisenhower|Places>France|Places>England - London (Bushy Park)|Places>England - London|Places>England - Bristol|Miscellaneous>Description - Job Role|Miscellaneous>Description - Camp / Accom|Miscellaneous>Demobbed|Role>Chatham Rating,"a:9:{i:0;s:4:""2377"";i:1;s:4:""2378"";i:2;s:4:""2379"";i:3;s:4:""2380"";i:4;s:4:""2381"";i:5;s:4:""2382"";i:6;s:4:""2383"";i:7;s:4:""2384"";i:8;s:4:""2385"";}","['Normandy', 'Granville', 'Medal', 'British Empire Medal', 'Life', 'Pre Service', 'Life', 'Childhood', 'Interaction with', 'Russians', 'Incident', 'Bombing Raid', 'Admiral Perry', 'Incident', 'Germany', 'Berlin', 'Interaction with', 'Germans', 'General Montgomery', 'V-1 (Doodlebugs)', 'Wartime', 'Damage', 'Womens Royal Naval Service', 'WREN', 'WWII', 'VJ Day', 'Training', 'Basic / Initial', 'Admin Officer', 'Social Life', 'RAF Filton', '501 Squadron', 'England', 'Chatham Dockyard', 'Germany', 'General Eisenhower', 'France', 'England', 'London (Bushy Park)', 'England', 'London', 'England', 'Bristol', 'Description', 'Job Role', 'Description', 'Camp / Accom', 'Demobbed', 'Chatham Rating', 'Day', 'Filton', 'Irene', 'Bellamy']"
2547.0,Jim Dimond,1,1,Train/Eval,,,107398593.0,"Jim Dimond joined the Royal Navy in 1942. He had an eventful career which included a torpedo sinking, a stint onboard a CAM ship and a spell in the Shetland Islands where he recalls tracking German aircraft.",Navy,The Veterans' video archive|Keeping Britain Afloat,Vehicles>U-Boat - U414|Places>Canada|Miscellaneous>Naval Convoy|Vehicles>CAM ship (Catapult - Armed Merchant)|Places>England - HMS Royal Arthur (Stone Frigate)|Vehicles>SS Empire Eve|Miscellaneous>Demobbed|Role>Radio Mechanic|Miscellaneous>Training|Places>Shetland Islands|Miscellaneous>VE Day|Vehicles>HMS Barfoil|Miscellaneous>VJ Day|Places>Algiers - HMS Hannibal|War/Conflict>WWII|Service Type>Navy,"a:7:{i:0;s:4:""2550"";i:1;s:4:""2551"";i:2;s:4:""2552"";i:3;s:4:""2553"";i:4;s:4:""2554"";i:5;s:4:""2555"";i:6;s:4:""2556"";}","['U-Boat', 'U414', 'Canada', 'Naval Convoy', 'CAM ship (Catapult', 'Armed Merchant)', 'England', 'HMS Royal Arthur (Stone Frigate)', 'SS Empire Eve', 'Demobbed', 'Radio Mechanic', 'Training', 'Shetland Islands', 'VE Day', 'HMS Barfoil', 'VJ Day', 'Algiers', 'HMS Hannibal', 'WWII', 'Navy', 'ship (Catapult', 'Royal Arthur (Stone Frigate)', 'Empire Eve', 'Day', 'Barfoil', 'Day', 'Hannibal', 'Jim', 'Dimond']"
3062.0,Joan Endersby,1,1,Train/Eval,,"Joan gives an interview that's full of fun and laughter. It was brilliant meeting her and, like so many of her type, she is terribly modest about her experiences.",116178110.0,One of the most hilarious interviews I've ever recorded. Joan was such a fun lady to spend time with.,Navy,The Veterans' video archive|Keeping Britain Afloat,Miscellaneous>Training|Role>Teleprinter Operator|Places>Westfield College|Service Type>Womens Royal Naval Service|Role>WRNS Writer|War/Conflict>WWII|Miscellaneous>Description - Job Role|Places>Liverpool - Blundell Sands Hotel|Places>Northern Ireland - Londonderry|Miscellaneous>Social Life - Entertainment,"a:5:{i:0;s:4:""3065"";i:1;s:4:""3066"";i:2;s:4:""3067"";i:3;s:4:""3068"";i:4;s:4:""3069"";}","['Training', 'Teleprinter Operator', 'Westfield College', 'Womens Royal Naval Service', 'WRNS Writer', 'WWII', 'Description', 'Job Role', 'Liverpool', 'Blundell Sands Hotel', 'Northern Ireland', 'Londonderry', 'Social Life', 'Entertainment', 'Writer', 'Joan', 'Endersby']"
2536.0,Joan Field,1,1,Test,,Joan Field was a WREN stationed at an extraordinarily remote signal station overlooking the Firth of Lorne in Scotland. Her job was to ensure that every passing ship was properly recorded.,107398595.0,"""I got this rifle and I knew it wasn't loaded and I thought what am I going to do? So I put it up the other way and as this voice came through the thing I lifted it up and was going to clock him on the head with it"".",Navy,The Veterans' video archive|Keeping Britain Afloat,Vehicles>Southern Wave|Miscellaneous>Description - Camp / Accom|Miscellaneous>Description - Job Role|Vehicles>HMS Duke of York|Places>England - HMS Cabbala (SF)|Miscellaneous>Incident|Vehicles>Southern Star|War/Conflict>WWII|Miscellaneous>VE Day|Miscellaneous>Training - Basic / Initial|Miscellaneous>VJ Day|Miscellaneous>Skill - Morse Code|Miscellaneous>Training|Places>Scotland - Oban|Role>WRNS Visual Signaller|Service Type>Womens Royal Naval Service|Role>WREN,"a:7:{i:0;s:4:""2540"";i:1;s:4:""2541"";i:2;s:4:""2542"";i:3;s:4:""2543"";i:4;s:4:""2544"";i:5;s:4:""2545"";i:6;s:4:""2546"";}","['Southern Wave', 'Description', 'Camp / Accom', 'Description', 'Job Role', 'HMS Duke of York', 'England', 'HMS Cabbala (SF)', 'Incident', 'Southern Star', 'WWII', 'VE Day', 'Training', 'Basic / Initial', 'VJ Day', 'Skill', 'Morse Code', 'Training', 'Scotland', 'Oban', 'WRNS Visual Signaller', 'Womens Royal Naval Service', 'WREN', 'Duke of York', 'Cabbala (SF)', 'Day', 'Day', 'Visual Signaller', 'Joan', 'Field']"
2410.0,Joe Pitcher,1,1,Test,,Joe Pitcher was a DEMS gunner on many Merchant ships. That he survived the war was more down to luck than judgement ,97151742.0,"In this short extract from his interview, Joe recalls an explosive moment in the mess!",Navy,The Veterans' video archive|Keeping Britain Afloat,Role>DEMS Gunner|Vehicles>HMS Kenrix|Role>Chatham Rating|Vehicles>HMS Cambrian|Vehicles>HMS Tamar|Miscellaneous>Incident|Miscellaneous>Life - Pre Service|Service Type>Navy|Vehicles>The Malayan Prince|Miscellaneous>Naval - Ship Cargo|Miscellaneous>Naval Convoy|Battles>Ship - Atlantic Convoys|Miscellaneous>Training - Basic / Initial|Places>Wales - HMS Glendower|War/Conflict>WWII|Miscellaneous>Training - Trade,"a:7:{i:0;s:4:""2413"";i:1;s:4:""2414"";i:2;s:4:""2415"";i:3;s:4:""2416"";i:4;s:4:""2417"";i:5;s:4:""2418"";i:6;s:4:""2419"";}","['DEMS Gunner', 'HMS Kenrix', 'Chatham Rating', 'HMS Cambrian', 'HMS Tamar', 'Incident', 'Life', 'Pre Service', 'Navy', 'The Malayan Prince', 'Naval', 'Ship Cargo', 'Naval Convoy', 'Ship', 'Atlantic Convoys', 'Training', 'Basic / Initial', 'Wales', 'HMS Glendower', 'WWII', 'Training', 'Trade', 'Gunner', 'Kenrix', 'Cambrian', 'Tamar', 'Glendower', 'Joe', 'Pitcher']"
1465.0,John Woodward,1,1,Test,,John Woodward worked on a Minesweeper during WWII. He provides some nice detail about the experiences. ,72025251.0,"In this short extract from his interview, John talks about their minesweepers operations on the Thames estuary. Their skipper was a clever fellow...",Navy,The Veterans' video archive|Keeping Britain Afloat,Battles>Operation - Neptune / Overlord (D-Day)|Miscellaneous>Reserved Occupation|Miscellaneous>Royal Naval Benevolent Trust|Munitions>Ship - Ground Bombardment|Miscellaneous>Skill - Morse Code|Role>Steward|Role>Telegraphist|Places>The Dutch Coast|Miscellaneous>Training|Miscellaneous>VE Day|War/Conflict>WWII|Munitions>Acoustic Depth Charge|Places>Belgium - Bruges|Role>Damage Control Party|Miscellaneous>Degaussing|Miscellaneous>Demobbed|Miscellaneous>Description - Equipment|Miscellaneous>Description - Job Role|Vehicles>E Boat|Places>England|Places>England - HMS Pembroke (Stone Frigate)|Places>England - HMS Royal Arthur (Stone Frigate)|Munitions>Floating Mine|Miscellaneous>Incident|People>Interaction with - Dutch|Places>Isle of Sheppey|Miscellaneous>Leave / R&amp;R|Miscellaneous>Mil Actions - Patrol|Vehicles>Minesweeper|Service Type>Navy|Places>Netherlands|Places>Netherlands - Terneuzen,"a:5:{i:0;s:4:""1468"";i:1;s:4:""1469"";i:2;s:4:""1470"";i:3;s:4:""1471"";i:4;s:4:""1472"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Reserved Occupation', 'Royal Naval Benevolent Trust', 'Ship', 'Ground Bombardment', 'Skill', 'Morse Code', 'Steward', 'Telegraphist', 'The Dutch Coast', 'Training', 'VE Day', 'WWII', 'Acoustic Depth Charge', 'Belgium', 'Bruges', 'Damage Control Party', 'Degaussing', 'Demobbed', 'Description', 'Equipment', 'Description', 'Job Role', 'E Boat', 'England', 'England', 'HMS Pembroke (Stone Frigate)', 'England', 'HMS Royal Arthur (Stone Frigate)', 'Floating Mine', 'Incident', 'Interaction with', 'Dutch', 'Isle of Sheppey', 'Leave / R&amp;R', 'Mil Actions', 'Patrol', 'Minesweeper', 'Navy', 'Netherlands', 'Netherlands', 'Terneuzen', 'Day', 'Boat', 'Pembroke (Stone Frigate)', 'Royal Arthur (Stone Frigate)', 'John', 'Woodward']"
,Joy Aylard,1,1,Train/Eval,,Joyce Aylard was stationed at HMS Pembroke V in North London where she worked on the bombe codebreaker machines trying to decode German Enigma... ,,"Such was the level of secrecy at the time, Joyce's father never knew what she did in the war.  Thankfully she has revealed all to us and provides a fascinating insight into the role of a Turing Bombe Operator.  This special promo film has been created for a VE Day celebratory series called 'Home' and features some fabulous B-roll footage. Thank you to the Legion for making it happen.",,,War/Conflict>WWII|Places>England - London ( Eastcote)|Role>WRNS - Bombe Operator|Miscellaneous>Equipment - The bombe|Places>England - Bletchley Park,,"['WWII', 'England', 'London ( Eastcote)', 'WRNS', 'Bombe Operator', 'Equipment', 'The bombe', 'England', 'Bletchley Park', 'Joy', 'Aylard']"
2523.0,Megan Moir,1,1,Train/Eval,,Megan Moir was a Wren Writer onboard the exercise training ship HMS Philante. Originally the millionaire Sir Tommy Sopwith’s private yacht it was donated to the RN by the Norwegians and was used to direct exercises to ships learning the art of U-boat evasion. It’s a fascinating account from one of the few WRENs fortunate to serve at sea during the war.,100918323.0,"In this short extract from her interview, Megan recalls a training exercise onboard the HMS Philante.",Navy,Keeping Britain Afloat|The Veterans' video archive,Places>England - Burscough|War/Conflict>WWII|Role>WRNS Writer|Service Type>Womens Royal Naval Service|Miscellaneous>Social Life|Places>Scotland - Kyle of Lochalsh|Places>Scotland - Greenoch|Miscellaneous>Description - Job Role|Places>Northern Ireland|Miscellaneous>Description - Ship Role|Places>England - Fort Southwick|Places>England - HMS Mercury (SF)|Vehicles>HMS Philante|Vehicles>HNoMY Norge|Miscellaneous>Incident|Miscellaneous>Life - Childhood|Miscellaneous>Life - Pre Service,"a:7:{i:0;s:4:""2526"";i:1;s:4:""2527"";i:2;s:4:""2528"";i:3;s:4:""2529"";i:4;s:4:""2530"";i:5;s:4:""2531"";i:6;s:4:""2532"";}","['England', 'Burscough', 'WWII', 'WRNS Writer', 'Womens Royal Naval Service', 'Social Life', 'Scotland', 'Kyle of Lochalsh', 'Scotland', 'Greenoch', 'Description', 'Job Role', 'Northern Ireland', 'Description', 'Ship Role', 'England', 'Fort Southwick', 'England', 'HMS Mercury (SF)', 'HMS Philante', 'HNoMY Norge', 'Incident', 'Life', 'Childhood', 'Life', 'Pre Service', 'Writer', 'Mercury (SF)', 'Philante', 'Megan', 'Moir']"
4429.0,Patricia Davies,1,1,Train/Eval,,Patricia Davies provides a great interview detailing her work as a Special Duties linguist in the WRNS.,125687860.0,"Patricia recalls, ""If it was in code, and a lot of them were in code, we then phoned Bletchley Park, or station X as it was known then and we'd say we'd got a message and one of the girls would take it to the teleprinter"".",Navy,The Secret War|Keeping Britain Afloat|The Veterans' video archive,Miscellaneous>POW - Red Cross Parcels|Miscellaneous>POW|Miscellaneous>POW - Japanese|Miscellaneous>VE Day|Miscellaneous>VJ Day|Service Type>Womens Royal Naval Service|Role>WREN|War/Conflict>WWII,"a:7:{i:0;s:4:""4433"";i:1;s:4:""4434"";i:2;s:4:""4435"";i:3;s:4:""4436"";i:4;s:4:""4437"";i:5;s:4:""4438"";i:6;s:4:""4439"";}","['POW', 'Red Cross Parcels', 'POW', 'POW', 'Japanese', 'VE Day', 'VJ Day', 'Womens Royal Naval Service', 'WREN', 'WWII', 'Day', 'Day', 'Patricia', 'Davies']"
1513.0,Patricia Parker,1,1,Train/Eval,,Patricia Parker was a WREN based at HMS Ceres in Wetherby during WWII.,90101408.0,,Navy,The Veterans' video archive|Keeping Britain Afloat,Miscellaneous>Royal Naval Benevolent Trust|Miscellaneous>Social Life|Miscellaneous>Social Life - Entertainment|Places>United Kingdom|Miscellaneous>Wartime - Rationing|Service Type>Womens Royal Naval Service|Role>WREN|War/Conflict>WWII|Role>Clerk|Places>England|Places>England - Wetherby|Miscellaneous>Life - Childhood|Miscellaneous>Life - Pre Service|Service Type>National Service,"a:7:{i:0;s:4:""1516"";i:1;s:4:""1517"";i:2;s:4:""1518"";i:3;s:4:""1519"";i:4;s:4:""1520"";i:5;s:4:""1521"";i:6;s:4:""1522"";}","['Royal Naval Benevolent Trust', 'Social Life', 'Social Life', 'Entertainment', 'United Kingdom', 'Wartime', 'Rationing', 'Womens Royal Naval Service', 'WREN', 'WWII', 'Clerk', 'England', 'England', 'Wetherby', 'Life', 'Childhood', 'Life', 'Pre Service', 'National Service', 'Patricia', 'Parker']"
1545.0,Rodney Newham,1,1,Test,,Rodney Newham lives in the RNBT’s Pembroke House in Gillingham. In the war he worked as a boiler maker in the Chatham dockyard. He describes in detail the work and dangers of work at the time.,90101415.0,Rodney details some of his work at the Chatham dockyard during the war.,Civilian,The Veterans' video archive|Keeping Britain Afloat,Miscellaneous>Servicing - Maintenance|Miscellaneous>Servicing - Repair|Role>Ship Engineer|Regiment / Squadron>The Home Guard|Munitions>Torpedo Platform|Miscellaneous>Training|Places>United Kingdom|War/Conflict>WWII|Munitions>Z Batteries|Role>Boiler Maker|Service Type>Civilian|Miscellaneous>Civilian Work|Miscellaneous>Description - Job Role|Places>England|Places>England - Chatham|Places>England - Chatham Dockyard|Munitions>Gun Shield|Vehicles>HMS Arethuse|Vehicles>HMS London|Miscellaneous>Incident|Miscellaneous>Incident - Casualty / Death|Role>Inspector of Trades,"a:5:{i:0;s:4:""1548"";i:1;s:4:""1549"";i:2;s:4:""1550"";i:3;s:4:""1551"";i:4;s:4:""1552"";}","['Servicing', 'Maintenance', 'Servicing', 'Repair', 'Ship Engineer', 'The Home Guard', 'Torpedo Platform', 'Training', 'United Kingdom', 'WWII', 'Z Batteries', 'Boiler Maker', 'Civilian', 'Civilian Work', 'Description', 'Job Role', 'England', 'England', 'Chatham', 'England', 'Chatham Dockyard', 'Gun Shield', 'HMS Arethuse', 'HMS London', 'Incident', 'Incident', 'Casualty / Death', 'Inspector of Trades', 'Batteries', 'Arethuse', 'London', 'Rodney', 'Newham']"
1563.0,Stan Hoare,1,1,Train/Eval,,Thanks to the Royal Navy's 'Pembroke House' for introducing me to Stan.,90101418.0,"Stan told us, ""we lined up on the quarter deck and next thing I remember I was banged against the davit and then slightly washed over the side and I was hanging on like grim death!"".",Navy,Keeping Britain Afloat|The Veterans' video archive,Miscellaneous>Incident|Role>Ordinary Seaman|Role>Radar Operator|Service Type>Navy|Vehicles>QSMV Dominion Monarch|Vehicles>HMS Lowestoft|Vehicles>HMS Duke of York|Miscellaneous>Naval Actions - Escort Duties|Battles>Operation - Neptune / Overlord (D-Day)|Places>Scapa Flow|Battles>Ship - Atlantic Convoys|Places>North Atlantic Ocean|Places>Mediterranean|Miscellaneous>Medical - Wounded|Miscellaneous>Incident - Accident|Miscellaneous>Incident - Discipline|Miscellaneous>Incident - Ship Collision|Miscellaneous>Incident - Ship Sank|Munitions>Land Mine|Miscellaneous>Legal - Naval Inquiry|Miscellaneous>Life - Pre Service|Miscellaneous>Medical - Hospital|Places>The Channel|Battles>The Blitz|Miscellaneous>Training|Miscellaneous>Training - Basic / Initial|Places>England|Places>United Kingdom|War/Conflict>WWII|Role>Able Seaman|Places>Australia|Vehicles>HMS Hart|Places>Australia - New South Wales|Miscellaneous>Daily Routine / Jobs|Munitions>Depth Charges|Miscellaneous>Description - Job Role|Miscellaneous>Description - Ship / Sub|Places>England - Bristol|Places>England - Bristol Channel|Places>England - HMS Raleigh (Stone Frigate)|Places>England - London|Miscellaneous>Equipment - Type 285 Radar|Places>Gibraltar|Places>Gooseberry Line|Miscellaneous>Co - Thornycroft Ship Builders,"a:8:{i:0;s:4:""1567"";i:1;s:4:""1568"";i:2;s:4:""1569"";i:3;s:4:""1570"";i:4;s:4:""1571"";i:5;s:4:""1572"";i:6;s:4:""1573"";i:7;s:4:""1574"";}","['Incident', 'Ordinary Seaman', 'Radar Operator', 'Navy', 'QSMV Dominion Monarch', 'HMS Lowestoft', 'HMS Duke of York', 'Naval Actions', 'Escort Duties', 'Operation', 'Neptune / Overlord (D-Day)', 'Scapa Flow', 'Ship', 'Atlantic Convoys', 'North Atlantic Ocean', 'Mediterranean', 'Medical', 'Wounded', 'Incident', 'Accident', 'Incident', 'Discipline', 'Incident', 'Ship Collision', 'Incident', 'Ship Sank', 'Land Mine', 'Legal', 'Naval Inquiry', 'Life', 'Pre Service', 'Medical', 'Hospital', 'The Channel', 'The Blitz', 'Training', 'Training', 'Basic / Initial', 'England', 'United Kingdom', 'WWII', 'Able Seaman', 'Australia', 'HMS Hart', 'Australia', 'New South Wales', 'Daily Routine / Jobs', 'Depth Charges', 'Description', 'Job Role', 'Description', 'Ship / Sub', 'England', 'Bristol', 'England', 'Bristol Channel', 'England', 'HMS Raleigh (Stone Frigate)', 'England', 'London', 'Equipment', 'Type 285 Radar', 'Gibraltar', 'Gooseberry Line', 'Co', 'Thornycroft Ship Builders', 'Dominion Monarch', 'Lowestoft', 'Duke of York', 'Hart', 'Raleigh (Stone Frigate)', 'Stan', 'Hoare']"
2021.0,Vic Ould,1,1,Test,,Vic Ould gives a fascinating account of his life aboard Destroyer HMS Carron. She was involved in ensuring safe passage of the Troop ship 'Monsters'.,84855907.0,,Navy,Keeping Britain Afloat|The Veterans' video archive,Places>Scotland - HMS Scotia (Stone Frigate)|Places>Scotland|Places>Scapa Flow|Places>North Sea|Vehicles>U Boat|Role>Radar Operator|Role>Ordinary Seaman|Places>Norwegian Coast|Places>North Atlantic Ocean|Places>England - HMS Royal Arthur (Stone Frigate)|Miscellaneous>Incident|Vehicles>HMS Cavalier|Vehicles>HMS Carron|Miscellaneous>Equipment - ASDIC|Places>England - HMS Ganges (Stone Frigate)|Places>England - London|Miscellaneous>Training - Basic / Initial|Miscellaneous>Incident - Ship Sank|Miscellaneous>Life - Childhood|Places>England - Chatham|Places>England|Miscellaneous>Description - Ship Role|Miscellaneous>Description - Job Role|Munitions>Depth Charges|Miscellaneous>Conditions - Weather|Miscellaneous>Conditions|War/Conflict>WWII|Places>England - Chatham Dockyard|Miscellaneous>Training - Sea Trials|Service Type>Navy|Miscellaneous>Food and Drink|Miscellaneous>Naval Actions - Escort Duties|Miscellaneous>Training|Places>Singapore,"a:12:{i:0;s:4:""2024"";i:1;s:4:""2025"";i:2;s:4:""2026"";i:3;s:4:""2027"";i:4;s:4:""2028"";i:5;s:4:""2029"";i:6;s:4:""2030"";i:7;s:4:""2031"";i:8;s:4:""2032"";i:9;s:4:""2033"";i:10;s:4:""2034"";i:11;s:4:""2035"";}","['Scotland', 'HMS Scotia (Stone Frigate)', 'Scotland', 'Scapa Flow', 'North Sea', 'U Boat', 'Radar Operator', 'Ordinary Seaman', 'Norwegian Coast', 'North Atlantic Ocean', 'England', 'HMS Royal Arthur (Stone Frigate)', 'Incident', 'HMS Cavalier', 'HMS Carron', 'Equipment', 'ASDIC', 'England', 'HMS Ganges (Stone Frigate)', 'England', 'London', 'Training', 'Basic / Initial', 'Incident', 'Ship Sank', 'Life', 'Childhood', 'England', 'Chatham', 'England', 'Description', 'Ship Role', 'Description', 'Job Role', 'Depth Charges', 'Conditions', 'Weather', 'Conditions', 'WWII', 'England', 'Chatham Dockyard', 'Training', 'Sea Trials', 'Navy', 'Food and Drink', 'Naval Actions', 'Escort Duties', 'Training', 'Singapore', 'Scotia (Stone Frigate)', 'Boat', 'Royal Arthur (Stone Frigate)', 'Cavalier', 'Carron', 'Ganges (Stone Frigate)', 'Vic', 'Ould']"
2125.0,Albert Owing,1,0,Train/Eval,,"Albert Owing was a Merchant Seaman who sailed on many Atlantic convoys on RFA British Diligence, SS Fairwater and the Highland Brigade. If you love storms, he has seen a few.",90101375.0,,Navy,Keeping Britain Afloat|The Veterans' video archive,Vehicles>RFA Diligence|Vehicles>MV Highland Brigade|Munitions>Magnetic mine|Service Type>Merchant Navy|Miscellaneous>Incident|Vehicles>SS Fairwater|Role>Wireless Operator|Places>England - Liverpool|Places>America|War/Conflict>WWII|Battles>Ship - Atlantic Convoys|Miscellaneous>Skill - Morse Code|Battles>The Blitz|Places>The Far East,"a:10:{i:0;s:4:""2128"";i:1;s:4:""2129"";i:2;s:4:""2130"";i:3;s:4:""2131"";i:4;s:4:""2132"";i:5;s:4:""2133"";i:6;s:4:""2134"";i:7;s:4:""2135"";i:8;s:4:""2136"";i:9;s:4:""2137"";}","['RFA Diligence', 'MV Highland Brigade', 'Magnetic mine', 'Merchant Navy', 'Incident', 'SS Fairwater', 'Wireless Operator', 'England', 'Liverpool', 'America', 'WWII', 'Ship', 'Atlantic Convoys', 'Skill', 'Morse Code', 'The Blitz', 'The Far East', 'Diligence', 'Highland Brigade', 'Fairwater', 'Albert', 'Owing']"
2178.0,Alfred Fowler,1,0,Train/Eval,,Some fascinating detail about HMS Sheffield in both the Arctic and Mediterranean convoys. Check out Dick West's account as he was onboard at he same time. It was lovely to bring them together again.,93458233.0,Alfred ‘Chick’ Fowler gives a very detailed account of his time spent as a Stoker on HMS Sheffield.,Navy,Keeping Britain Afloat|The Veterans' video archive,Miscellaneous>Training - Basic / Initial|Role>Stoker|Battles>Ship - Russian / Arctic Convoys|Miscellaneous>Naval - Action Stations|Miscellaneous>Conditions - Weather|Miscellaneous>Naval Actions - Naval Battle|War/Conflict>WWII|Battles>Operation - Torch|Vehicles>Admiral Hipper|Vehicles>HMS Sheffield|Vehicles>Scharnhorst|Miscellaneous>Description - Job Role|Places>England - Chatham|Places>England - HMS Duke (SF)|Vehicles>Friedrich Eckholdt|Miscellaneous>Incident|Service Type>Navy|Role>Chatham Rating,"a:7:{i:0;s:4:""2181"";i:1;s:4:""2182"";i:2;s:4:""2183"";i:3;s:4:""2184"";i:4;s:4:""2185"";i:5;s:4:""2186"";i:6;s:4:""2187"";}","['Training', 'Basic / Initial', 'Stoker', 'Ship', 'Russian / Arctic Convoys', 'Naval', 'Action Stations', 'Conditions', 'Weather', 'Naval Actions', 'Naval Battle', 'WWII', 'Operation', 'Torch', 'Admiral Hipper', 'HMS Sheffield', 'Scharnhorst', 'Description', 'Job Role', 'England', 'Chatham', 'England', 'HMS Duke (SF)', 'Friedrich Eckholdt', 'Incident', 'Navy', 'Chatham Rating', 'Sheffield', 'Duke (SF)', 'Alfred', 'Fowler']"
,Betty Sinnott,1,0,Train/Eval,,,,,,,,,"['Betty', 'Sinnott']"
2060.0,Bill Churchill,1,0,Train/Eval,,Bill Churchill provides a detailed account of his life aboard the HMS Malcolm and HMS Ajax.,90101386.0,"Bill provided a wonderful interview of his time on a number of RN Ships during the Second World War. 
He was also fortunate to enjoy some good old American hospitality.",Navy,Keeping Britain Afloat|The Veterans' video archive,Role>Torpedoman Writer|Battles>Operation - Dynamo (Dunkirk Evac)|Miscellaneous>Naval Convoy|Battles>Campaign - North Africa|Role>Chatham Rating|Places>England - HMS Collingwood (Stone Frigate)|Miscellaneous>Co - Harland &amp; Wolff|Battles>Battle for France|Places>France|Miscellaneous>Description - Job Role|Places>England - HMS Royal Arthur (Stone Frigate)|Places>England - Chatham Dockyard|Places>England - Chatham|Places>England|Miscellaneous>Description - Ship Role|War/Conflict>WWII|Miscellaneous>Social Life|Role>Torpedoman|Battles>Operation - Neptune / Overlord (D-Day)|Places>America|Places>Algeria - Bone|Places>Algeria|Places>America - New York|Miscellaneous>Incident|Places>Normandy|Service Type>Navy|Vehicles>Light Cruiser|Vehicles>Leading Destroyer|Miscellaneous>Incident - Dive-Bombed|Vehicles>HMS Malcolm|Vehicles>HMS Ajax|Places>France - Dunkirk|Places>Normandy - Gold Beach|Places>North Africa,"a:8:{i:0;s:4:""2063"";i:1;s:4:""2064"";i:2;s:4:""2065"";i:3;s:4:""2066"";i:4;s:4:""2067"";i:5;s:4:""2068"";i:6;s:4:""2069"";i:7;s:4:""2070"";}","['Torpedoman Writer', 'Operation', 'Dynamo (Dunkirk Evac)', 'Naval Convoy', 'Campaign', 'North Africa', 'Chatham Rating', 'England', 'HMS Collingwood (Stone Frigate)', 'Co', 'Harland &amp; Wolff', 'Battle for France', 'France', 'Description', 'Job Role', 'England', 'HMS Royal Arthur (Stone Frigate)', 'England', 'Chatham Dockyard', 'England', 'Chatham', 'England', 'Description', 'Ship Role', 'WWII', 'Social Life', 'Torpedoman', 'Operation', 'Neptune / Overlord (D-Day)', 'America', 'Algeria', 'Bone', 'Algeria', 'America', 'New York', 'Incident', 'Normandy', 'Navy', 'Light Cruiser', 'Leading Destroyer', 'Incident', 'Dive-Bombed', 'HMS Malcolm', 'HMS Ajax', 'France', 'Dunkirk', 'Normandy', 'Gold Beach', 'North Africa', 'Collingwood (Stone Frigate)', 'Royal Arthur (Stone Frigate)', 'Malcolm', 'Ajax', 'Bill', 'Churchill']"
3025.0,Bill Fellingham,1,0,Train/Eval,,,116178661.0,"Bill Fellingham provides a detailed account of his service in the Merchant Navy. PQ 17 was famously told to scatter. It wasn’t the only convoy instructed to do this. On the 5th November 1940, whilst in convoy with the Jervis bay, his ship the MS Trefusis comes under attack. In total 13 merchant ships were sunk. Remarkably it wasn’t the only close escape that Bill had during the war.",Civilian,The Veterans' video archive|Keeping Britain Afloat,,"a:10:{i:0;s:4:""3028"";i:1;s:4:""3029"";i:2;s:4:""3030"";i:3;s:4:""3031"";i:4;s:4:""3032"";i:5;s:4:""3033"";i:6;s:4:""3034"";i:7;s:4:""3035"";i:8;s:4:""3036"";i:9;s:4:""3037"";}","['Bill', 'Fellingham']"
